# STN;YYYYMMDD;   HH;   DD;    T;    Q
350;20200228;13;190;69;95
350;20200228;14;190;72;43
350;20200228;15;190;61;27
350;20200228;16;180;45;6
350;20200228;17;170;42;3
350;20200228;18;170;40;0
350;20200228;19;180;46;0
350;20200228;20;200;54;0
350;20200228;21;200;63;0
350;20200228;22;200;75;0
350;20200228;23;210;84;0
350;20200228;24;200;88;0
350;20200229;1;210;96;0
350;20200229;2;200;101;0
350;20200229;3;200;105;0
350;20200229;4;210;109;0
350;20200229;5;200;103;0
350;20200229;6;200;98;0
350;20200229;7;190;89;2
350;20200229;8;170;91;26
350;20200229;9;170;105;67
350;20200229;10;180;121;104
350;20200229;11;180;129;86
350;20200229;12;200;129;38
350;20200229;13;190;117;33
350;20200229;14;250;79;28
350;20200229;15;250;68;72
350;20200229;16;240;86;46
350;20200229;17;250;79;29
350;20200229;18;230;73;1
350;20200229;19;230;74;0
350;20200229;20;220;67;0
350;20200229;21;210;64;0
350;20200229;22;210;56;0
350;20200229;23;210;51;0
350;20200229;24;210;53;0
350;20200301;1;210;56;0
350;20200301;2;210;57;0
350;20200301;3;210;57;0
350;20200301;4;210;59;0
350;20200301;5;220;58;0
350;20200301;6;210;61;0
350;20200301;7;220;65;3
350;20200301;8;210;65;25
350;20200301;9;210;68;46
350;20200301;10;220;77;78
350;20200301;11;230;87;150
350;20200301;12;210;93;160
350;20200301;13;220;89;122
350;20200301;14;210;92;63
350;20200301;15;220;93;37
350;20200301;16;210;88;36
350;20200301;17;210;79;15
350;20200301;18;200;66;1
350;20200301;19;190;58;0
350;20200301;20;220;65;0
350;20200301;21;230;58;0
350;20200301;22;220;56;0
350;20200301;23;210;46;0
350;20200301;24;200;44;0
350;20200302;1;200;43;0
350;20200302;2;200;43;0
350;20200302;3;170;41;0
350;20200302;4;160;41;0
350;20200302;5;160;47;0
350;20200302;6;160;51;0
350;20200302;7;150;51;1
350;20200302;8;150;57;16
350;20200302;9;160;60;24
350;20200302;10;160;70;42
350;20200302;11;170;78;60
350;20200302;12;190;80;58
350;20200302;13;190;81;42
350;20200302;14;230;78;29
350;20200302;15;220;78;21
350;20200302;16;300;71;17
350;20200302;17;250;68;5
350;20200302;18;250;68;1
350;20200302;19;310;64;0
350;20200302;20;300;60;0
350;20200302;21;300;52;0
350;20200302;22;270;46;0
350;20200302;23;240;37;0
350;20200302;24;220;26;0
350;20200303;1;210;24;0
350;20200303;2;240;30;0
350;20200303;3;220;25;0
350;20200303;4;210;20;0
350;20200303;5;200;19;0
350;20200303;6;200;15;0
350;20200303;7;200;14;6
350;20200303;8;210;27;49
350;20200303;9;210;46;92
350;20200303;10;210;65;142
350;20200303;11;210;78;172
350;20200303;12;230;79;110
350;20200303;13;240;84;131
350;20200303;14;230;94;173
350;20200303;15;250;85;104
350;20200303;16;320;67;35
350;20200303;17;200;61;32
350;20200303;18;180;43;1
350;20200303;19;200;53;0
350;20200303;20;210;46;0
350;20200303;21;210;31;0
350;20200303;22;180;18;0
350;20200303;23;200;35;0
350;20200303;24;210;44;0
350;20200304;1;210;44;0
350;20200304;2;220;47;0
350;20200304;3;250;55;0
350;20200304;4;240;55;0
350;20200304;5;240;57;0
350;20200304;6;220;45;0
350;20200304;7;220;43;8
350;20200304;8;220;52;48
350;20200304;9;220;65;83
350;20200304;10;240;82;127
350;20200304;11;240;84;149
350;20200304;12;220;87;107
350;20200304;13;240;101;94
350;20200304;14;240;96;83
350;20200304;15;210;81;25
350;20200304;16;150;63;20
350;20200304;17;160;63;34
350;20200304;18;140;57;1
350;20200304;19;130;55;0
350;20200304;20;140;51;0
350;20200304;21;170;55;0
350;20200304;22;160;55;0
350;20200304;23;140;56;0
350;20200304;24;130;51;0
350;20200305;1;100;49;0
350;20200305;2;110;48;0
350;20200305;3;110;48;0
350;20200305;4;120;48;0
350;20200305;5;110;47;0
350;20200305;6;110;47;0
350;20200305;7;110;48;3
350;20200305;8;100;53;11
350;20200305;9;100;55;20
350;20200305;10;100;59;25
350;20200305;11;90;63;26
350;20200305;12;100;67;25
350;20200305;13;90;68;22
350;20200305;14;90;69;22
350;20200305;15;80;69;19
350;20200305;16;80;67;7
350;20200305;17;60;64;3
350;20200305;18;60;62;0
350;20200305;19;60;63;0
350;20200305;20;50;61;0
350;20200305;21;70;58;0
350;20200305;22;60;55;0
350;20200305;23;30;57;0
350;20200305;24;20;55;0
350;20200306;1;360;54;0
350;20200306;2;360;52;0
350;20200306;3;340;52;0
350;20200306;4;340;49;0
350;20200306;5;340;48;0
350;20200306;6;350;50;0
350;20200306;7;320;55;2
350;20200306;8;320;62;25
350;20200306;9;330;69;51
350;20200306;10;330;74;58
350;20200306;11;330;80;78
350;20200306;12;320;86;103
350;20200306;13;320;86;71
350;20200306;14;310;85;56
350;20200306;15;310;86;70
350;20200306;16;310;84;44
350;20200306;17;310;78;32
350;20200306;18;300;60;2
350;20200306;19;300;65;0
350;20200306;20;300;64;0
350;20200306;21;300;63;0
350;20200306;22;320;63;0
350;20200306;23;340;64;0
350;20200306;24;290;44;0
350;20200307;1;260;48;0
350;20200307;2;240;47;0
350;20200307;3;260;41;0
350;20200307;4;250;41;0
350;20200307;5;250;35;0
350;20200307;6;240;22;0
350;20200307;7;220;18;9
350;20200307;8;220;45;50
350;20200307;9;230;67;106
350;20200307;10;230;84;143
350;20200307;11;240;97;175
350;20200307;12;230;95;168
350;20200307;13;230;102;129
350;20200307;14;240;104;120
350;20200307;15;230;103;67
350;20200307;16;210;97;26
350;20200307;17;210;92;5
350;20200307;18;200;90;0
350;20200307;19;200;90;0
350;20200307;20;200;90;0
350;20200307;21;210;90;0
350;20200307;22;200;89;0
350;20200307;23;200;85;0
350;20200307;24;200;83;0
350;20200308;1;200;83;0
350;20200308;2;190;78;0
350;20200308;3;190;78;0
350;20200308;4;190;75;0
350;20200308;5;190;70;0
350;20200308;6;200;72;0
350;20200308;7;200;79;8
350;20200308;8;210;95;36
350;20200308;9;210;93;36
350;20200308;10;200;89;40
350;20200308;11;200;88;41
350;20200308;12;200;85;32
350;20200308;13;200;89;40
350;20200308;14;210;90;35
350;20200308;15;190;95;56
350;20200308;16;190;94;37
350;20200308;17;190;93;12
350;20200308;18;170;90;1
350;20200308;19;190;85;0
350;20200308;20;210;83;0
350;20200308;21;200;82;0
350;20200308;22;200;73;0
350;20200308;23;200;73;0
350;20200308;24;210;70;0
350;20200309;1;220;73;0
350;20200309;2;220;70;0
350;20200309;3;220;72;0
350;20200309;4;210;68;0
350;20200309;5;210;69;0
350;20200309;6;230;70;0
350;20200309;7;230;67;4
350;20200309;8;240;71;37
350;20200309;9;230;81;79
350;20200309;10;260;91;72
350;20200309;11;270;85;147
350;20200309;12;240;94;105
350;20200309;13;290;78;81
350;20200309;14;260;94;114
350;20200309;15;280;94;118
350;20200309;16;260;91;30
350;20200309;17;250;88;26
350;20200309;18;220;86;1
350;20200309;19;200;79;0
350;20200309;20;210;82;0
350;20200309;21;210;80;0
350;20200309;22;200;79;0
350;20200309;23;210;70;0
350;20200309;24;200;65;0
350;20200310;1;200;64;0
350;20200310;2;200;65;0
350;20200310;3;210;70;0
350;20200310;4;210;75;0
350;20200310;5;230;86;0
350;20200310;6;230;92;0
350;20200310;7;230;95;3
350;20200310;8;220;98;10
350;20200310;9;220;102;20
350;20200310;10;230;112;27
350;20200310;11;230;115;31
350;20200310;12;230;120;33
350;20200310;13;240;122;27
350;20200310;14;240;124;27
350;20200310;15;240;128;22
350;20200310;16;240;129;12
350;20200310;17;240;129;6
350;20200310;18;240;131;1
350;20200310;19;240;131;0
350;20200310;20;240;130;0
350;20200310;21;240;130;0
350;20200310;22;250;124;0
350;20200310;23;250;117;0
350;20200310;24;260;112;0
350;20200311;1;260;113;0
350;20200311;2;280;103;0
350;20200311;3;270;101;0
350;20200311;4;260;105;0
350;20200311;5;270;103;0
350;20200311;6;270;98;0
350;20200311;7;250;96;4
350;20200311;8;250;100;21
350;20200311;9;240;105;48
350;20200311;10;240;109;69
350;20200311;11;230;120;99
350;20200311;12;240;115;106
350;20200311;13;230;114;75
350;20200311;14;250;130;57
350;20200311;15;250;138;55
350;20200311;16;240;142;103
350;20200311;17;230;132;26
350;20200311;18;220;131;2
350;20200311;19;210;125;0
350;20200311;20;210;120;0
350;20200311;21;210;118;0
350;20200311;22;220;123;0
350;20200311;23;220;126;0
350;20200311;24;220;133;0
350;20200312;1;230;126;0
350;20200312;2;250;112;0
350;20200312;3;240;107;0
350;20200312;4;240;107;0
350;20200312;5;250;98;0
350;20200312;6;260;94;0
350;20200312;7;260;80;8
350;20200312;8;260;80;66
350;20200312;9;260;81;126
350;20200312;10;250;94;165
350;20200312;11;250;94;189
350;20200312;12;240;104;217
350;20200312;13;240;102;181
350;20200312;14;240;108;116
350;20200312;15;240;71;62
350;20200312;16;240;87;83
350;20200312;17;240;87;38
350;20200312;18;240;86;6
350;20200312;19;240;83;0
350;20200312;20;250;75;0
